[Head]
Converter = SampleTxtConverter
Version = 1
[Item]
SampleID = Exp343.2
TestDate = 2025-06-04
Operator = 
Length = 85
Width = 20
Thickness = 0.117
So = 2.34
Lo = 100
Fm = 29.5
Rm = 12.6068376
Bf(kN/mm) = 1.475
Fb = -0.12
Rb = -0.0512820
Fy = /
Ry = 
E(GPa) = -0.1025362
Slope = -2.399349
[Curve]
[Specimen0]
Time	Load	Extension	Displacement
44.662	9.77	-3.6830	-3.6800
44.682	9.77	-3.6840	-3.6800
44.702	9.78	-3.6860	-3.6900
44.722	9.78	-3.6880	-3.6900
44.742	9.78	-3.6890	-3.6900
44.762	9.78	-3.6910	-3.6900
44.782	9.78	-3.6940	-3.6900
44.802	9.78	-3.6950	-3.7000
44.822	9.78	-3.6970	-3.7000
44.842	9.78	-3.6980	-3.7000
44.862	9.78	-3.7000	-3.7000
44.882	9.78	-3.7010	-3.7000
44.902	9.78	-3.7030	-3.7000
44.922	9.79	-3.7040	-3.7000
44.942	9.79	-3.7060	-3.7100
44.962	9.79	-3.7070	-3.7100
44.982	9.79	-3.7090	-3.7100
45.002	9.80	-3.7120	-3.7100
45.022	9.80	-3.7130	-3.7100
45.042	9.81	-3.7150	-3.7100
45.062	9.81	-3.7160	-3.7200
45.082	9.81	-3.7180	-3.7200
45.102	9.81	-3.7200	-3.7200
45.122	9.81	-3.7210	-3.7200
45.142	9.82	-3.7230	-3.7200
45.162	9.82	-3.7240	-3.7200
45.182	9.82	-3.7260	-3.7300
45.202	9.83	-3.7270	-3.7300
45.222	9.83	-3.7300	-3.7300
45.242	9.83	-3.7320	-3.7300
45.262	9.83	-3.7330	-3.7300
45.282	9.83	-3.7350	-3.7300
45.302	9.83	-3.7360	-3.7400
45.322	9.83	-3.7380	-3.7400
45.342	9.83	-3.7390	-3.7400
45.362	9.84	-3.7410	-3.7400
45.382	9.84	-3.7420	-3.7400
45.402	9.84	-3.7440	-3.7400
45.422	9.84	-3.7450	-3.7500
45.442	9.85	-3.7480	-3.7500
45.462	9.85	-3.7500	-3.7500
45.482	9.85	-3.7520	-3.7500
45.502	9.86	-3.7530	-3.7500
45.522	9.86	-3.7550	-3.7500
45.542	9.86	-3.7560	-3.7600
45.562	9.86	-3.7580	-3.7600
45.582	9.87	-3.7590	-3.7600
45.602	9.87	-3.7610	-3.7600
45.622	9.87	-3.7620	-3.7600
45.642	9.87	-3.7650	-3.7700
45.662	9.87	-3.7670	-3.7700
45.682	9.87	-3.7680	-3.7700
45.702	9.88	-3.7700	-3.7700
45.722	9.88	-3.7710	-3.7700
45.742	9.88	-3.7730	-3.7700
45.762	9.88	-3.7740	-3.7700
45.782	9.88	-3.7760	-3.7800
45.802	9.89	-3.7770	-3.7800
45.822	9.89	-3.7790	-3.7800
45.842	9.89	-3.7810	-3.7800
45.862	9.89	-3.7840	-3.7800
45.882	9.89	-3.7850	-3.7900
45.902	9.89	-3.7870	-3.7900
45.922	9.90	-3.7880	-3.7900
45.942	9.90	-3.7900	-3.7900
45.962	9.90	-3.7910	-3.7900
45.982	9.91	-3.7930	-3.7900
46.002	9.91	-3.7940	-3.7900
46.022	9.91	-3.7960	-3.8000
46.042	9.92	-3.7990	-3.8000
46.062	9.92	-3.8000	-3.8000
46.082	9.92	-3.8020	-3.8000
46.102	9.92	-3.8030	-3.8000
46.122	9.92	-3.8050	-3.8000
46.142	9.92	-3.8060	-3.8100
46.162	9.92	-3.8080	-3.8100
46.182	9.93	-3.8090	-3.8100
46.202	9.93	-3.8110	-3.8100
46.222	9.93	-3.8130	-3.8100
46.242	9.93	-3.8140	-3.8100
46.262	9.93	-3.8160	-3.8200
46.282	9.93	-3.8170	-3.8200
46.302	9.94	-3.8200	-3.8200
46.322	9.94	-3.8220	-3.8200
46.342	9.94	-3.8230	-3.8200
46.362	9.94	-3.8250	-3.8200
46.382	9.94	-3.8260	-3.8300
46.402	9.94	-3.8280	-3.8300
46.422	9.95	-3.8290	-3.8300
46.442	9.95	-3.8310	-3.8300
46.462	9.95	-3.8320	-3.8300
46.482	9.95	-3.8340	-3.8300
46.502	9.96	-3.8370	-3.8400
46.522	9.96	-3.8380	-3.8400
46.542	9.96	-3.8400	-3.8400
46.562	9.97	-3.8410	-3.8400
46.582	9.97	-3.8430	-3.8400
46.602	9.97	-3.8450	-3.8400
46.622	9.97	-3.8460	-3.8500
46.642	9.97	-3.8480	-3.8500
46.662	9.97	-3.8490	-3.8500
46.682	9.97	-3.8510	-3.8500
46.702	9.97	-3.8520	-3.8500
46.722	9.97	-3.8550	-3.8600
46.742	9.97	-3.8570	-3.8600
46.762	9.98	-3.8580	-3.8600
46.782	9.98	-3.8600	-3.8600
46.802	9.98	-3.8610	-3.8600
46.822	9.98	-3.8630	-3.8600
46.842	9.99	-3.8640	-3.8600
46.862	9.99	-3.8660	-3.8700
46.882	9.99	-3.8670	-3.8700
46.902	10.00	-3.8690	-3.8700
46.922	10.00	-3.8720	-3.8700
46.942	10.00	-3.8740	-3.8700
46.962	10.00	-3.8750	-3.8800
46.982	10.00	-3.8770	-3.8800
47.002	10.00	-3.8780	-3.8800
47.022	10.01	-3.8800	-3.8800
47.042	10.01	-3.8810	-3.8800
47.062	10.01	-3.8830	-3.8800
47.082	10.01	-3.8840	-3.8800
47.102	10.02	-3.8860	-3.8900
47.122	10.02	-3.8870	-3.8900
47.142	10.02	-3.8900	-3.8900
47.162	10.02	-3.8920	-3.8900
47.182	10.02	-3.8930	-3.8900
47.202	10.03	-3.8950	-3.8900
47.222	10.03	-3.8960	-3.9000
47.242	10.03	-3.8980	-3.9000
47.262	10.03	-3.8990	-3.9000
47.282	10.03	-3.9010	-3.9000
47.302	10.04	-3.9020	-3.9000
47.322	10.04	-3.9040	-3.9000
47.342	10.04	-3.9060	-3.9100
47.362	10.04	-3.9090	-3.9100
47.382	10.04	-3.9100	-3.9100
47.402	10.05	-3.9120	-3.9100
47.422	10.05	-3.9130	-3.9100
47.442	10.05	-3.9150	-3.9100
47.462	10.05	-3.9160	-3.9200
47.482	10.06	-3.9180	-3.9200
47.502	10.06	-3.9190	-3.9200
47.522	10.06	-3.9210	-3.9200
47.542	10.06	-3.9220	-3.9200
47.562	10.06	-3.9250	-3.9300
47.582	10.06	-3.9270	-3.9300
47.602	10.06	-3.9280	-3.9300
47.622	10.07	-3.9300	-3.9300
47.642	10.07	-3.9310	-3.9300
47.662	10.07	-3.9330	-3.9300
47.682	10.07	-3.9340	-3.9300
47.702	10.07	-3.9360	-3.9400
47.722	10.07	-3.9380	-3.9400
47.742	10.08	-3.9390	-3.9400
47.762	10.08	-3.9410	-3.9400
47.782	10.08	-3.9420	-3.9400
47.802	10.08	-3.9450	-3.9500
47.822	10.09	-3.9470	-3.9500
47.842	10.09	-3.9480	-3.9500
47.862	10.09	-3.9500	-3.9500
47.882	10.09	-3.9510	-3.9500
47.902	10.09	-3.9530	-3.9500
47.922	10.10	-3.9540	-3.9500
47.942	10.10	-3.9560	-3.9600
47.962	10.10	-3.9570	-3.9600
47.982	10.10	-3.9590	-3.9600
48.002	10.11	-3.9620	-3.9600
48.022	10.11	-3.9630	-3.9600
48.042	10.11	-3.9650	-3.9600
48.062	10.11	-3.9660	-3.9700
48.082	10.11	-3.9680	-3.9700
48.102	10.11	-3.9700	-3.9700
48.122	10.11	-3.9710	-3.9700
48.142	10.12	-3.9730	-3.9700
48.162	10.12	-3.9740	-3.9700
48.182	10.12	-3.9760	-3.9800
48.202	10.13	-3.9770	-3.9800
48.222	10.13	-3.9800	-3.9800
48.242	10.13	-3.9820	-3.9800
48.262	10.13	-3.9830	-3.9800
48.282	10.14	-3.9850	-3.9800
48.302	10.14	-3.9860	-3.9900
48.322	10.14	-3.9880	-3.9900
48.342	10.14	-3.9890	-3.9900
48.362	10.15	-3.9910	-3.9900
48.382	10.15	-3.9920	-3.9900
48.402	10.15	-3.9940	-3.9900
48.422	10.15	-3.9970	-4.0000
48.442	10.15	-3.9990	-4.0000
48.462	10.16	-4.0000	-4.0000
48.482	10.16	-4.0020	-4.0000
48.502	10.16	-4.0030	-4.0000
48.522	10.16	-4.0050	-4.0000
48.542	10.16	-4.0060	-4.0100
48.562	10.16	-4.0080	-4.0100
48.582	10.16	-4.0090	-4.0100
48.602	10.17	-4.0110	-4.0100
48.622	10.17	-4.0120	-4.0100
48.642	10.17	-4.0140	-4.0100
48.662	10.17	-4.0170	-4.0200
48.682	10.18	-4.0180	-4.0200
48.702	10.18	-4.0200	-4.0200
48.722	10.18	-4.0210	-4.0200
48.742	10.19	-4.0230	-4.0200
48.762	10.19	-4.0240	-4.0200
48.782	10.19	-4.0260	-4.0300
48.802	10.19	-4.0270	-4.0300
48.822	10.19	-4.0290	-4.0300
48.842	10.20	-4.0320	-4.0300
48.862	10.20	-4.0340	-4.0300
48.882	10.20	-4.0350	-4.0400
48.902	10.20	-4.0370	-4.0400
48.922	10.20	-4.0380	-4.0400
48.942	10.20	-4.0400	-4.0400
48.962	10.21	-4.0410	-4.0400
48.982	10.21	-4.0430	-4.0400
49.002	10.21	-4.0440	-4.0400
49.022	10.21	-4.0460	-4.0500
49.042	10.21	-4.0470	-4.0500
49.062	10.22	-4.0490	-4.0500
49.082	10.22	-4.0520	-4.0500
49.102	10.22	-4.0530	-4.0500
49.122	10.22	-4.0550	-4.0500
49.142	10.23	-4.0560	-4.0600
49.162	10.23	-4.0580	-4.0600
49.182	10.23	-4.0590	-4.0600
49.202	10.24	-4.0610	-4.0600
49.222	10.24	-4.0630	-4.0600
49.242	10.24	-4.0640	-4.0600
49.262	10.24	-4.0670	-4.0700
49.282	10.25	-4.0690	-4.0700
49.302	10.25	-4.0700	-4.0700
49.322	10.25	-4.0720	-4.0700
49.342	10.25	-4.0730	-4.0700
49.362	10.25	-4.0750	-4.0700
49.382	10.25	-4.0760	-4.0800
49.402	10.25	-4.0780	-4.0800
49.422	10.26	-4.0790	-4.0800
49.442	10.26	-4.0810	-4.0800
49.462	10.26	-4.0820	-4.0800
49.482	10.26	-4.0840	-4.0800
49.502	10.26	-4.0850	-4.0900
49.522	10.26	-4.0880	-4.0900
49.542	10.27	-4.0900	-4.0900
49.562	10.27	-4.0910	-4.0900
49.582	10.27	-4.0930	-4.0900
49.602	10.28	-4.0950	-4.0900
49.622	10.28	-4.0960	-4.1000
49.642	10.28	-4.0980	-4.1000
49.662	10.29	-4.0990	-4.1000
49.682	10.29	-4.1020	-4.1000
49.702	10.29	-4.1040	-4.1000
49.722	10.29	-4.1050	-4.1100
49.742	10.29	-4.1070	-4.1100
49.762	10.29	-4.1080	-4.1100
49.782	10.30	-4.1100	-4.1100
49.802	10.30	-4.1110	-4.1100
49.822	10.30	-4.1130	-4.1100
49.842	10.30	-4.1140	-4.1100
49.862	10.30	-4.1160	-4.1200
49.882	10.30	-4.1170	-4.1200
49.902	10.30	-4.1190	-4.1200
49.922	10.31	-4.1200	-4.1200
49.942	10.31	-4.1220	-4.1200
49.962	10.31	-4.1250	-4.1300
49.982	10.32	-4.1270	-4.1300
50.002	10.32	-4.1280	-4.1300
50.022	10.32	-4.1300	-4.1300
50.042	10.32	-4.1310	-4.1300
50.062	10.32	-4.1330	-4.1300
50.082	10.33	-4.1340	-4.1300
50.102	10.33	-4.1370	-4.1400
50.122	10.33	-4.1390	-4.1400
50.142	10.34	-4.1400	-4.1400
50.162	10.34	-4.1420	-4.1400
50.182	10.34	-4.1430	-4.1400
50.202	10.34	-4.1450	-4.1400
50.222	10.34	-4.1460	-4.1500
50.242	10.35	-4.1480	-4.1500
50.262	10.35	-4.1490	-4.1500
50.282	10.35	-4.1510	-4.1500
50.302	10.35	-4.1520	-4.1500
50.322	10.35	-4.1540	-4.1500
50.342	10.35	-4.1560	-4.1600
50.362	10.35	-4.1570	-4.1600
50.382	10.35	-4.1590	-4.1600
50.402	10.35	-4.1620	-4.1600
50.422	10.36	-4.1630	-4.1600
50.442	10.36	-4.1650	-4.1600
50.462	10.37	-4.1660	-4.1700
50.482	10.37	-4.1680	-4.1700
50.502	10.37	-4.1690	-4.1700
50.522	10.37	-4.1710	-4.1700
50.542	10.37	-4.1740	-4.1700
50.562	10.38	-4.1750	-4.1800
50.582	10.39	-4.1770	-4.1800
50.602	10.39	-4.1780	-4.1800
50.622	10.39	-4.1800	-4.1800
50.642	10.39	-4.1810	-4.1800
50.662	10.39	-4.1830	-4.1800
50.682	10.39	-4.1840	-4.1800
50.702	10.39	-4.1860	-4.1900
50.722	10.39	-4.1880	-4.1900
50.742	10.39	-4.1890	-4.1900
50.762	10.39	-4.1910	-4.1900
50.782	10.39	-4.1940	-4.1900
50.802	10.40	-4.1950	-4.2000
50.822	10.40	-4.1970	-4.2000
50.842	10.40	-4.1980	-4.2000
50.862	10.40	-4.2000	-4.2000
50.882	10.41	-4.2010	-4.2000
50.902	10.41	-4.2030	-4.2000
50.922	10.41	-4.2040	-4.2000
50.942	10.42	-4.2060	-4.2100
50.962	10.42	-4.2070	-4.2100
50.982	10.42	-4.2100	-4.2100
51.002	10.42	-4.2120	-4.2100
51.022	10.43	-4.2130	-4.2100
51.042	10.43	-4.2150	-4.2100
51.062	10.43	-4.2160	-4.2200
51.082	10.44	-4.2180	-4.2200
51.102	10.44	-4.2200	-4.2200
51.122	10.44	-4.2210	-4.2200
51.142	10.44	-4.2230	-4.2200
51.162	10.44	-4.2240	-4.2200
51.182	10.44	-4.2260	-4.2300
51.202	10.44	-4.2290	-4.2300
51.222	10.45	-4.2300	-4.2300
51.242	10.45	-4.2320	-4.2300
51.262	10.45	-4.2330	-4.2300
51.282	10.45	-4.2350	-4.2300
51.302	10.45	-4.2360	-4.2400
51.322	10.45	-4.2380	-4.2400
51.342	10.45	-4.2390	-4.2400
51.362	10.46	-4.2410	-4.2400
51.382	10.46	-4.2420	-4.2400
51.402	10.46	-4.2440	-4.2400
51.422	10.47	-4.2470	-4.2500
51.442	10.47	-4.2490	-4.2500
51.462	10.48	-4.2500	-4.2500
51.482	10.48	-4.2520	-4.2500
51.502	10.48	-4.2530	-4.2500
51.522	10.48	-4.2550	-4.2500
51.542	10.48	-4.2560	-4.2600
51.562	10.48	-4.2580	-4.2600
51.582	10.48	-4.2590	-4.2600
51.602	10.48	-4.2610	-4.2600
51.622	10.49	-4.2640	-4.2600
51.642	10.49	-4.2650	-4.2700
51.662	10.49	-4.2670	-4.2700
51.682	10.49	-4.2680	-4.2700
51.702	10.49	-4.2700	-4.2700
51.722	10.50	-4.2710	-4.2700
51.742	10.50	-4.2730	-4.2700
51.762	10.50	-4.2740	-4.2700
51.782	10.50	-4.2760	-4.2800
51.802	10.50	-4.2770	-4.2800
51.822	10.50	-4.2790	-4.2800
51.842	10.51	-4.2810	-4.2800
51.862	10.51	-4.2840	-4.2800
51.882	10.51	-4.2850	-4.2900
51.902	10.52	-4.2870	-4.2900
51.922	10.52	-4.2880	-4.2900
51.942	10.52	-4.2900	-4.2900
51.962	10.52	-4.2910	-4.2900
51.982	10.52	-4.2930	-4.2900
52.002	10.53	-4.2940	-4.2900
52.022	10.53	-4.2960	-4.3000
52.042	10.53	-4.2970	-4.3000
52.062	10.53	-4.2990	-4.3000
52.082	10.54	-4.3020	-4.3000
52.102	10.54	-4.3030	-4.3000
52.122	10.54	-4.3050	-4.3000
52.142	10.54	-4.3060	-4.3100
52.162	10.54	-4.3080	-4.3100
52.182	10.54	-4.3090	-4.3100
52.202	10.54	-4.3110	-4.3100
52.222	10.54	-4.3130	-4.3100
52.242	10.54	-4.3140	-4.3100
52.262	10.55	-4.3160	-4.3200
52.282	10.55	-4.3170	-4.3200
52.302	10.55	-4.3200	-4.3200
52.322	10.56	-4.3220	-4.3200
52.342	10.56	-4.3230	-4.3200
52.362	10.57	-4.3250	-4.3200
52.382	10.57	-4.3260	-4.3300
52.402	10.57	-4.3280	-4.3300
52.422	10.57	-4.3290	-4.3300
52.442	10.58	-4.3310	-4.3300
52.462	10.58	-4.3320	-4.3300
52.482	10.58	-4.3350	-4.3400
52.502	10.58	-4.3370	-4.3400
52.522	10.58	-4.3380	-4.3400
52.542	10.58	-4.3400	-4.3400
52.562	10.58	-4.3410	-4.3400
52.582	10.58	-4.3430	-4.3400
52.602	10.58	-4.3450	-4.3400
52.622	10.59	-4.3460	-4.3500
52.642	10.59	-4.3480	-4.3500
52.662	10.59	-4.3490	-4.3500
52.682	10.59	-4.3510	-4.3500
52.702	10.60	-4.3520	-4.3500
52.722	10.60	-4.3540	-4.3500
52.742	10.60	-4.3570	-4.3600
52.762	10.60	-4.3580	-4.3600
52.782	10.60	-4.3600	-4.3600
52.802	10.60	-4.3610	-4.3600
52.822	10.61	-4.3630	-4.3600
52.842	10.61	-4.3640	-4.3600
52.862	10.61	-4.3660	-4.3700
52.882	10.62	-4.3670	-4.3700
52.902	10.62	-4.3700	-4.3700
52.922	10.62	-4.3720	-4.3700
52.942	10.63	-4.3740	-4.3700
52.962	10.63	-4.3750	-4.3800
52.982	10.63	-4.3770	-4.3800
53.002	10.63	-4.3780	-4.3800
53.022	10.63	-4.3800	-4.3800
53.042	10.63	-4.3810	-4.3800
53.062	10.63	-4.3830	-4.3800
53.082	10.63	-4.3840	-4.3800
53.102	10.63	-4.3860	-4.3900
53.122	10.63	-4.3870	-4.3900
53.142	10.64	-4.3890	-4.3900
53.162	10.64	-4.3920	-4.3900
53.182	10.65	-4.3930	-4.3900
53.202	10.65	-4.3950	-4.3900
53.222	10.65	-4.3960	-4.4000
53.242	10.65	-4.3980	-4.4000
53.262	10.65	-4.3990	-4.4000
53.282	10.65	-4.4010	-4.4000
53.302	10.65	-4.4020	-4.4000
53.322	10.66	-4.4040	-4.4000
53.342	10.66	-4.4070	-4.4100
53.362	10.66	-4.4090	-4.4100
53.382	10.67	-4.4100	-4.4100
53.402	10.67	-4.4120	-4.4100
53.422	10.68	-4.4130	-4.4100
53.442	10.68	-4.4150	-4.4100
53.462	10.68	-4.4160	-4.4200
53.482	10.68	-4.4180	-4.4200
53.502	10.68	-4.4190	-4.4200
53.522	10.68	-4.4210	-4.4200
53.542	10.68	-4.4220	-4.4200
53.562	10.68	-4.4240	-4.4200
53.582	10.68	-4.4270	-4.4300
53.602	10.69	-4.4280	-4.4300
53.622	10.69	-4.4300	-4.4300
53.642	10.69	-4.4310	-4.4300
53.662	10.69	-4.4330	-4.4300
53.682	10.69	-4.4340	-4.4300
53.702	10.70	-4.4360	-4.4400
53.722	10.70	-4.4380	-4.4400
53.742	10.71	-4.4390	-4.4400
53.762	10.71	-4.4410	-4.4400
53.782	10.71	-4.4440	-4.4400
53.802	10.71	-4.4450	-4.4500
53.822	10.71	-4.4470	-4.4500
53.842	10.71	-4.4480	-4.4500
53.862	10.71	-4.4500	-4.4500
53.882	10.72	-4.4510	-4.4500
53.902	10.72	-4.4530	-4.4500
53.922	10.72	-4.4540	-4.4500
53.942	10.72	-4.4560	-4.4600
53.962	10.72	-4.4570	-4.4600
53.982	10.73	-4.4590	-4.4600
54.002	10.73	-4.4620	-4.4600
54.022	10.73	-4.4630	-4.4600
54.042	10.73	-4.4650	-4.4600
54.062	10.73	-4.4660	-4.4700
54.082	10.73	-4.4680	-4.4700
54.102	10.73	-4.4700	-4.4700
54.122	10.74	-4.4710	-4.4700
54.142	10.74	-4.4730	-4.4700
54.162	10.74	-4.4740	-4.4700
54.182	10.74	-4.4760	-4.4800
54.202	10.74	-4.4770	-4.4800
54.222	10.74	-4.4800	-4.4800
54.242	10.75	-4.4820	-4.4800
54.262	10.75	-4.4830	-4.4800
54.282	10.75	-4.4850	-4.4800
54.302	10.76	-4.4860	-4.4900
54.322	10.76	-4.4880	-4.4900
54.342	10.76	-4.4890	-4.4900
54.362	10.76	-4.4910	-4.4900
54.382	10.76	-4.4920	-4.4900
54.402	10.76	-4.4940	-4.4900
54.422	10.76	-4.4950	-4.5000
54.442	10.77	-4.4990	-4.5000
54.462	10.77	-4.5000	-4.5000
54.482	10.77	-4.5020	-4.5000
54.502	10.78	-4.5030	-4.5000
54.522	10.78	-4.5050	-4.5000
54.542	10.78	-4.5060	-4.5100
54.562	10.78	-4.5080	-4.5100
54.582	10.78	-4.5090	-4.5100
54.602	10.78	-4.5110	-4.5100
54.622	10.78	-4.5120	-4.5100
54.642	10.79	-4.5140	-4.5100
54.662	10.79	-4.5170	-4.5200
54.682	10.79	-4.5180	-4.5200
54.702	10.79	-4.5200	-4.5200
54.722	10.80	-4.5210	-4.5200
54.742	10.80	-4.5230	-4.5200
54.762	10.80	-4.5240	-4.5200
54.782	10.81	-4.5260	-4.5300
54.802	10.81	-4.5270	-4.5300
54.822	10.81	-4.5290	-4.5300
54.842	10.81	-4.5310	-4.5300
54.862	10.82	-4.5340	-4.5300
54.882	10.82	-4.5350	-4.5400
54.902	10.82	-4.5370	-4.5400
54.922	10.82	-4.5380	-4.5400
54.942	10.82	-4.5400	-4.5400
54.962	10.82	-4.5410	-4.5400
54.982	10.83	-4.5430	-4.5400
55.002	10.83	-4.5440	-4.5400
55.022	10.83	-4.5460	-4.5500
55.042	10.83	-4.5470	-4.5500
55.062	10.83	-4.5490	-4.5500
55.082	10.84	-4.5520	-4.5500
55.102	10.84	-4.5530	-4.5500
55.122	10.84	-4.5550	-4.5500
55.142	10.84	-4.5560	-4.5600
55.162	10.84	-4.5580	-4.5600
55.182	10.84	-4.5590	-4.5600
55.202	10.84	-4.5610	-4.5600
55.222	10.85	-4.5630	-4.5600
55.242	10.85	-4.5640	-4.5600
55.262	10.85	-4.5670	-4.5700
55.282	10.86	-4.5690	-4.5700
55.302	10.86	-4.5700	-4.5700
55.322	10.86	-4.5720	-4.5700
55.342	10.87	-4.5730	-4.5700
55.362	10.87	-4.5750	-4.5700
55.382	10.87	-4.5760	-4.5800
55.402	10.87	-4.5780	-4.5800
55.422	10.87	-4.5790	-4.5800
55.442	10.87	-4.5810	-4.5800
55.462	10.87	-4.5820	-4.5800
55.482	10.87	-4.5840	-4.5800
55.502	10.87	-4.5850	-4.5900
55.522	10.87	-4.5880	-4.5900
55.542	10.88	-4.5900	-4.5900
55.562	10.88	-4.5910	-4.5900
55.582	10.88	-4.5930	-4.5900
55.602	10.89	-4.5950	-4.5900
55.622	10.89	-4.5960	-4.6000
55.642	10.89	-4.5980	-4.6000
55.662	10.90	-4.5990	-4.6000
55.682	10.90	-4.6010	-4.6000
55.702	10.90	-4.6020	-4.6000
55.722	10.90	-4.6050	-4.6100
55.742	10.90	-4.6070	-4.6100
55.762	10.90	-4.6080	-4.6100
55.782	10.90	-4.6100	-4.6100
55.802	10.90	-4.6110	-4.6100
55.822	10.90	-4.6130	-4.6100
55.842	10.90	-4.6140	-4.6100
55.862	10.91	-4.6160	-4.6200
55.882	10.91	-4.6170	-4.6200
55.902	10.91	-4.6190	-4.6200
55.922	10.91	-4.6200	-4.6200
55.942	10.92	-4.6220	-4.6200
55.962	10.92	-4.6250	-4.6300
55.982	10.92	-4.6270	-4.6300
56.002	10.93	-4.6280	-4.6300
56.022	10.93	-4.6300	-4.6300
56.042	10.93	-4.6310	-4.6300
56.062	10.93	-4.6330	-4.6300
56.082	10.93	-4.6340	-4.6300
56.102	10.93	-4.6360	-4.6400
56.122	10.94	-4.6370	-4.6400
56.142	10.94	-4.6400	-4.6400
56.162	10.94	-4.6420	-4.6400
56.182	10.95	-4.6430	-4.6400
56.202	10.95	-4.6450	-4.6400
56.222	10.95	-4.6460	-4.6500
56.242	10.95	-4.6480	-4.6500
56.262	10.95	-4.6490	-4.6500
56.282	10.95	-4.6510	-4.6500
56.302	10.95	-4.6520	-4.6500
56.322	10.95	-4.6540	-4.6500
56.342	10.95	-4.6560	-4.6600
56.362	10.96	-4.6570	-4.6600
56.382	10.96	-4.6600	-4.6600
56.402	10.96	-4.6620	-4.6600
56.422	10.97	-4.6630	-4.6600
56.442	10.97	-4.6650	-4.6600
56.462	10.97	-4.6660	-4.6700
56.482	10.98	-4.6680	-4.6700
56.502	10.98	-4.6690	-4.6700
56.522	10.98	-4.6710	-4.6700
56.542	10.98	-4.6720	-4.6700
56.562	10.99	-4.6750	-4.6800
56.582	10.99	-4.6770	-4.6800
56.602	10.99	-4.6780	-4.6800
56.622	11.00	-4.6800	-4.6800
56.642	11.00	-4.6810	-4.6800
56.662	11.00	-4.6830	-4.6800
56.682	11.00	-4.6840	-4.6800
56.702	11.00	-4.6860	-4.6900
56.722	11.00	-4.6880	-4.6900
56.742	11.00	-4.6890	-4.6900
56.762	11.00	-4.6910	-4.6900
56.782	11.01	-4.6920	-4.6900
56.802	11.01	-4.6950	-4.7000
56.822	11.01	-4.6970	-4.7000
56.842	11.01	-4.6980	-4.7000
56.862	11.01	-4.7000	-4.7000
56.882	11.02	-4.7010	-4.7000
56.902	11.02	-4.7030	-4.7000
56.922	11.03	-4.7040	-4.7000
56.942	11.03	-4.7060	-4.7100
56.962	11.03	-4.7070	-4.7100
56.982	11.03	-4.7100	-4.7100
57.002	11.03	-4.7120	-4.7100
57.022	11.03	-4.7130	-4.7100
57.042	11.04	-4.7150	-4.7100
57.062	11.04	-4.7160	-4.7200
57.082	11.04	-4.7180	-4.7200
57.102	11.05	-4.7200	-4.7200
57.122	11.05	-4.7210	-4.7200
57.142	11.05	-4.7230	-4.7200
57.162	11.05	-4.7240	-4.7200
57.182	11.05	-4.7260	-4.7300
57.202	11.05	-4.7270	-4.7300
57.222	11.05	-4.7290	-4.7300
57.242	11.05	-4.7320	-4.7300
57.262	11.05	-4.7330	-4.7300
57.282	11.05	-4.7350	-4.7300
57.302	11.05	-4.7360	-4.7400
57.322	11.06	-4.7380	-4.7400
57.342	11.06	-4.7390	-4.7400
57.362	11.07	-4.7410	-4.7400
57.382	11.07	-4.7420	-4.7400
57.402	11.07	-4.7440	-4.7400
57.422	11.07	-4.7470	-4.7500
57.442	11.07	-4.7490	-4.7500
57.462	11.08	-4.7500	-4.7500
57.482	11.08	-4.7520	-4.7500
57.502	11.08	-4.7530	-4.7500
57.522	11.08	-4.7550	-4.7500
57.542	11.08	-4.7560	-4.7600
57.562	11.08	-4.7580	-4.7600
57.582	11.09	-4.7590	-4.7600
57.602	11.09	-4.7610	-4.7600
57.622	11.09	-4.7620	-4.7600
57.642	11.10	-4.7640	-4.7600
57.662	11.10	-4.7670	-4.7700
57.682	11.10	-4.7680	-4.7700
57.702	11.10	-4.7700	-4.7700
57.722	11.10	-4.7710	-4.7700
57.742	11.10	-4.7730	-4.7700
57.762	11.10	-4.7740	-4.7700
57.782	11.11	-4.7760	-4.7800
57.802	11.11	-4.7770	-4.7800
57.822	11.12	-4.7790	-4.7800
57.842	11.12	-4.7820	-4.7800
57.862	11.12	-4.7840	-4.7800
57.882	11.12	-4.7850	-4.7900
57.902	11.12	-4.7870	-4.7900
57.922	11.13	-4.7880	-4.7900
57.942	11.13	-4.7900	-4.7900
57.962	11.13	-4.7910	-4.7900
57.982	11.13	-4.7930	-4.7900
58.002	11.14	-4.7940	-4.7900
58.022	11.14	-4.7960	-4.8000
58.042	11.14	-4.7970	-4.8000
58.062	11.14	-4.7990	-4.8000
58.082	11.14	-4.8020	-4.8000
58.102	11.14	-4.8030	-4.8000
58.122	11.14	-4.8050	-4.8000
58.142	11.15	-4.8060	-4.8100
58.162	11.15	-4.8080	-4.8100
58.182	11.15	-4.8090	-4.8100
58.202	11.15	-4.8110	-4.8100
58.222	11.16	-4.8130	-4.8100
58.242	11.16	-4.8140	-4.8100
58.262	11.16	-4.8170	-4.8200
58.282	11.16	-4.8190	-4.8200
58.302	11.17	-4.8200	-4.8200
58.322	11.17	-4.8220	-4.8200
58.342	11.17	-4.8230	-4.8200
58.362	11.17	-4.8250	-4.8200
58.382	11.17	-4.8260	-4.8300
58.402	11.18	-4.8280	-4.8300
58.422	11.18	-4.8290	-4.8300
